wine_image,name,year,price,bodyPercent,Tanning,Acidic,compareFoods,rating,about_wine,Winery,Type,NewBodyPercent,NewTanning,NewAcidic,Grape_Type,Alcohol,Allergy
https://images.vivino.com/thumbs/jZTZIMhCS8igrgB7f8TtXg_pb_x600.png,"Alain Jaume
Domaine Grand Veneur Châteauneuf-du-Pape 'Le Miocène' 2021",2021,$49.34,81.9451%;,42.5114%;,45.0232%;,"['https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png']",4.2,"[['Winery', 'Alain Jaume'], ['Grapes', 'Grenache'], ['France', 'Rhone Valley', 'Southern Rhône', 'Châteauneuf-du-Pape'], ['Wine style', 'Southern Rhône Châteauneuf-du-Pape Red'], ['Alcohol content', '15%'], ['Allergens', 'Contains sulfites']]", Alain Jaume,red,81.9451,42.5114,45.0232,"[' Grenache', ' ']", 15%,"["" 'Contains sulfites']]""]"
https://images.vivino.com/thumbs/f8sesr_4Tmycub47g-gKIg_pb_x600.png,"Domaine du Vieux Lazaret
Châteauneuf-du-Pape 2021",2021,$49.34,83.9381%;,37.9986%;,45.3013%;,"['https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png']",4.2,"[['Winery', 'Domaine du Vieux Lazaret'], ['Grapes', 'Grenache'], ['France', 'Rhone Valley', 'Southern Rhône', 'Châteauneuf-du-Pape'], ['Wine style', 'Southern Rhône Châteauneuf-du-Pape Red'], ['Alcohol content', '15%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'Deep crimson. Ripe dark berries, turning to spices. Smooth and persistent with aromatic fullness.']]", Domaine du Vieux Lazaret,red,83.9381,37.9986,45.3013,"[' Grenache', ' ']", 15%,"["" 'Contains sulfites']"", ' ']"
https://images.vivino.com/thumbs/9qIcbdLXSHSUVgI_nXhNtQ_pb_x600.png,"Domaine de la Mordorée
La Dame Voyageuse Châteauneuf-du-Pape 2021",2021,$94.99,82.1956%;,42.2083%;,47.3649%;,"['https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png']",4.2,"[['Winery', 'Domaine de la Mordorée'], ['Grapes', 'Shiraz/Syrah, Grenache, Mourvedre'], ['France', 'Rhone Valley', 'Southern Rhône', 'Châteauneuf-du-Pape'], ['Wine style', 'Southern Rhône Châteauneuf-du-Pape Red'], ['Alcohol content', '14%'], ['Allergens', 'Contains sulfites, egg allergens, milk allergens']]", Domaine de la Mordorée,red,82.1956,42.2083,47.3649,"[' Shiraz/Syrah', ' Grenache', ' Mourvedre', ' ']", 14%,"["" 'Contains sulfites"", ' egg allergens', "" milk allergens']]""]"
https://images.vivino.com/thumbs/Vht7jCPnT6awORvBHxdwzA_pb_x600.png,"E. Guigal
Côte-Rôtie Brune & Blonde de Guigal 2020",2020,$104.99,73.3237%;,66.2092%;,64.4942%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.2,"[['Winery', 'E. Guigal'], ['Grapes', '100% Shiraz/Syrah'], ['France', 'Rhone Valley', 'Northern Rhône', 'Côte-Rôtie'], ['Wine style', 'Northern Rhône Côte-Rotie'], ['Alcohol content', '14%'], ['Allergens', 'Contains sulfites'], ['Bottle closure', 'Cork'], ['Wine description', 'Dark ruby red in colour. On the nose spices, red berries and delicate oak aromas. On the palate a wine with round and soft tannins. Harmony between an imperceptible acidity, tannins giving it a good watch but softened by a long oak aging.']]", E. Guigal,red,73.3237,66.2092,64.4942,"[' 100% Shiraz/Syrah', ' ']", 14%,"["" 'Contains sulfites']"", ' ']"
https://images.vivino.com/thumbs/H5WlD6FaQcCzIZa8RfVrcA_pb_x600.png,"Domaine de la Solitude - Famille Lancon
Châteauneuf-du-Pape 2021",2021,$49.95,80.7265%;,37.2329%;,43.6808%;,"['https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png']",4.2,"[['Winery', 'Domaine de la Solitude - Famille Lancon'], ['Grapes', 'Shiraz/Syrah, Grenache, Mourvedre, Cinsault'], ['France', 'Rhone Valley', 'Southern Rhône', 'Châteauneuf-du-Pape'], ['Wine style', 'Southern Rhône Châteauneuf-du-Pape Red'], ['Alcohol content', '14.5%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'Full bodied, rich textured and soft at the same time able to change according to the vintage from sweet black fruits, red fruits, exotic fruits, kirsch, ripe plum mixed with spice notes, leather and smoked: a rich style with mouth finals long and heady.']]", Domaine de la Solitude - Famille Lancon,red,80.7265,37.2329,43.6808,"[' Shiraz/Syrah', ' Grenache', ' Mourvedre', ' Cinsault', ' ']", 14.5%,"["" 'Contains sulfites']"", ' ']"
https://images.vivino.com/thumbs/JI5vilRpT5ibJI1dF3cLeA_pb_x600.png,"Domaine Saint Préfert
Réserve Auguste Favier Châteauneuf-du-Pape 2019",2019,$83.63,83.7972%;,40.2814%;,42.8996%;,"['https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png']",4.2,"[['Winery', 'Domaine Saint Préfert'], ['Grapes', '100% Grenache'], ['France', 'Rhone Valley', 'Southern Rhône', 'Châteauneuf-du-Pape'], ['Wine style', 'Southern Rhône Châteauneuf-du-Pape Red'], ['Alcohol content', '14.5%'], ['Allergens', 'Contains sulfites']]", Domaine Saint Préfert,red,83.7972,40.2814,42.8996,"[' 100% Grenache', ' ']", 14.5%,"["" 'Contains sulfites']]""]"
https://images.vivino.com/thumbs/76Niq9OARiiy_bP0p4mmBg_pb_x600.png,"Domaine de Beaurenard
Châteauneuf-du-Pape Boisrenard 2020",2020,$122.39,80.6425%;,40.3792%;,42.8809%;,"['https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png']",4.2,"[['Winery', 'Domaine de Beaurenard'], ['Grapes', 'Shiraz/Syrah, Mourvedre, Cinsault, Vaccareze, Muscardin, Terret'], ['France', 'Rhone Valley', 'Southern Rhône', 'Châteauneuf-du-Pape'], ['Wine style', 'Southern Rhône Châteauneuf-du-Pape Red'], ['Allergens', 'Contains sulfites'], ['Wine description', 'It has character and states in its fruit (strawberries, blueberries, old boy jam) with a Relay spicy, mineral salt and look great distinction afforded to him unusual.']]", Domaine de Beaurenard,red,80.6425,40.3792,42.8809,"[' Shiraz/Syrah', ' Mourvedre', ' Cinsault', ' Vaccareze', ' Muscardin', ' Terret', ' ']", Contains sulfites,"["" 'It has character and states in its fruit (strawberries"", ' blueberries', ' old boy jam) with a Relay spicy', "" mineral salt and look great distinction afforded to him unusual.']]""]"
https://images.vivino.com/thumbs/xTJ34EXHQXmpUua2myv3AQ_pb_x600.png,"Domaine de Beaurenard
Châteauneuf-du-Pape 2019",2019,$71.39,84.5972%;,41.9308%;,44.479%;,"['https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png']",4.2,"[['Winery', 'Domaine de Beaurenard'], ['Grapes', 'Grenache'], ['France', 'Rhone Valley', 'Southern Rhône', 'Châteauneuf-du-Pape'], ['Wine style', 'Southern Rhône Châteauneuf-du-Pape Red'], ['Alcohol content', '15%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'We make highly concentrated wines of great finesse, elegance and minerality. This is the true signature and pedigree of the local soils, which makes Beaurenard wines suited to lengthy ageing. They can also be drunk young, to procure an intense, lush pleasure.']]", Domaine de Beaurenard,red,84.5972,41.9308,44.479,"[' Grenache', ' ']", 15%,"["" 'Contains sulfites']"", ' ']"
https://images.vivino.com/thumbs/ZjOpZg9rQYGwr381-IVNOQ_pb_x600.png,"Domaine Saint Préfert
Domaine Isabel Ferrando Colombis Châteauneuf-du-Pape 2019",2019,$168.29,84.802%;,43.3389%;,46.4238%;,"['https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png']",4.2,"[['Winery', 'Domaine Saint Préfert'], ['Grapes', '100% Grenache'], ['France', 'Rhone Valley', 'Southern Rhône', 'Châteauneuf-du-Pape'], ['Wine style', 'Southern Rhône Châteauneuf-du-Pape Red'], ['Allergens', 'Contains sulfites']]", Domaine Saint Préfert,red,84.802,43.3389,46.4238,"[' 100% Grenache', ' ']", Contains sulfites,
https://images.vivino.com/thumbs/QTp1NgZ4QmOzHqPwQRxFQA_pb_x600.png,"Jean Baptiste Souillard
Cornas Saint-Pierre 2015",2015,$109.99,85%;,55.2908%;,51.864%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.2,"[['Winery', 'Jean Baptiste Souillard'], ['Grapes', 'Shiraz/Syrah'], ['France', 'Rhone Valley', 'Northern Rhône', 'Cornas'], ['Wine style', 'Northern Rhône Cornas'], ['Allergens', 'Contains sulfites']]", Jean Baptiste Souillard,red,85.0,55.2908,51.864,"[' Shiraz/Syrah', ' ']", Contains sulfites,
https://images.vivino.com/thumbs/MfKrAJpOR_WLt4HtBFAiPQ_pb_x600.png,"Château de la Font du Loup
Chateauneuf-du-Pape Rouge 2022",2022,$59.99,81.5186%;,39.7631%;,46.7445%;,"['https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png']",4.2,"[['Winery', 'Château de la Font du Loup'], ['Grapes', 'Mourvedre, Cinsault, Shiraz/Syrah, Grenache'], ['France', 'Rhone Valley', 'Southern Rhône', 'Châteauneuf-du-Pape'], ['Wine style', 'Southern Rhône Châteauneuf-du-Pape Red'], ['Allergens', 'Contains sulfites']]", Château de la Font du Loup,red,81.5186,39.7631,46.7445,"[' Mourvedre', ' Cinsault', ' Shiraz/Syrah', ' Grenache', ' ']", Contains sulfites,
https://images.vivino.com/thumbs/QIGsCaETRm2sWgn3_VdmAQ_pb_x600.png,"Marc Sorrel
Hermitage 2015",2015,$239.99,77.8998%;,67.4108%;,54.6822%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.2,"[['Winery', 'Marc Sorrel'], ['Grapes', 'Shiraz/Syrah'], ['France', 'Rhone Valley', 'Northern Rhône', 'Hermitage'], ['Wine style', 'Northern Rhône Hermitage'], ['Alcohol content', '14%'], ['Allergens', 'Contains sulfites']]", Marc Sorrel,red,77.8998,67.4108,54.6822,"[' Shiraz/Syrah', ' ']", 14%,"["" 'Contains sulfites']]""]"
https://images.vivino.com/thumbs/u0h1ah0yRgiqkqr_XgzRwQ_pb_x600.png,"Colline Saint-Jean
Vacqueyras 2015",2015,$64.99,69.408%;,47.8028%;,52.9951%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.2,"[['Winery', 'Colline Saint-Jean'], ['Grapes', 'Shiraz/Syrah, Mourvedre, Grenache'], ['France', 'Rhone Valley', 'Southern Rhône', 'Vacqueyras'], ['Wine style', 'Southern Rhône Red'], ['Alcohol content', '14.5%'], ['Allergens', 'Contains sulfites']]", Colline Saint-Jean,red,69.408,47.8028,52.9951,"[' Shiraz/Syrah', ' Mourvedre', ' Grenache', ' ']", 14.5%,"["" 'Contains sulfites']]""]"
https://images.vivino.com/thumbs/aoi63C3eQU6D5M1cM8g-tA_pb_x600.png,"Domaine du Colombier
Hermitage Rouge 2010",2010,$179.99,85%;,69.0596%;,52.8832%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.2,"[['Winery', 'Domaine du Colombier'], ['Grapes', 'Shiraz/Syrah'], ['France', 'Rhone Valley', 'Northern Rhône', 'Hermitage'], ['Wine style', 'Northern Rhône Hermitage'], ['Allergens', 'Contains sulfites'], ['Wine description', 'The rich, roasted flavors of hickory and blackberries with brambly, savage animal notes.']]", Domaine du Colombier,red,85.0,69.0596,52.8832,"[' Shiraz/Syrah', ' ']", Contains sulfites,"["" 'The rich"", ' roasted flavors of hickory and blackberries with brambly', "" savage animal notes.']]""]"
https://images.vivino.com/thumbs/qbTo9dMeREWLWJwpjvnJbQ_pb_x600.png,"Domaine du Tunnel
Cornas 2016",2016,$89.99,82.8837%;,48.3079%;,54.2324%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.2,"[['Winery', 'Domaine du Tunnel'], ['Grapes', '100% Shiraz/Syrah'], ['France', 'Rhone Valley', 'Northern Rhône', 'Cornas'], ['Wine style', 'Northern Rhône Cornas'], ['Alcohol content', '13.5%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'Complex delicate aromas and a fresh, mouthwatering, acidity. A lovely deep colour with a ripe and spicy nose of fragrant black fruits.']]", Domaine du Tunnel,red,82.8837,48.3079,54.2324,"[' 100% Shiraz/Syrah', ' ']", 13.5%,"["" 'Contains sulfites']"", ' ']"
https://images.vivino.com/thumbs/GPrZHIP9TOiG3Ta08Tnp6A_pb_x600.png,"Paul Autard
Châteauneuf-du-Pape 1994",1994,$78.99,85%;,39.3746%;,45.5976%;,"['https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png']",4.2,"[['Winery', 'Paul Autard'], ['Grapes', 'Grenache, Mourvedre, Shiraz/Syrah'], ['France', 'Rhone Valley', 'Southern Rhône', 'Châteauneuf-du-Pape'], ['Wine style', 'Southern Rhône Châteauneuf-du-Pape Red'], ['Allergens', 'Contains sulfites'], ['Wine description', 'Ruby-red. Remarkably expressive bouquet of musky plum, cherry, lavender, rose oil and cured tobacco. Dense and chewy, with deeply concentrated cherry and dark berry flavors; exotic spice notes build with air. Finishes impressively deep and rich, with firm tannins supporting the intense cherry/berry fruit.']]", Paul Autard,red,85.0,39.3746,45.5976,"[' Grenache', ' Mourvedre', ' Shiraz/Syrah', ' ']", Contains sulfites,"["" 'Ruby-red. Remarkably expressive bouquet of musky plum"", ' cherry', ' lavender', ' rose oil and cured tobacco. Dense and chewy', ' with deeply concentrated cherry and dark berry flavors; exotic spice notes build with air. Finishes impressively deep and rich', "" with firm tannins supporting the intense cherry/berry fruit.']]""]"
https://images.vivino.com/thumbs/_ZFnwyMcQwGMxbrM6oYQug_pb_x600.png,"Château de la Font du Loup
Les Demoiselles de la Font du Loup Chateauneuf du Pape 2022",2022,$49.99,66.9714%;,43.8954%;,55.8032%;,"['https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png']",4.2,"[['Winery', 'Château de la Font du Loup'], ['Grapes', 'Shiraz/Syrah, Grenache, Mourvedre'], ['France', 'Rhone Valley', 'Southern Rhône', 'Châteauneuf-du-Pape'], ['Wine style', 'Southern Rhône Châteauneuf-du-Pape Red'], ['Allergens', 'Contains sulfites']]", Château de la Font du Loup,red,66.9714,43.8954,55.8032,"[' Shiraz/Syrah', ' Grenache', ' Mourvedre', ' ']", Contains sulfites,
https://images.vivino.com/thumbs/qbTo9dMeREWLWJwpjvnJbQ_pb_x600.png,"Domaine du Tunnel
Cornas 2019",2019,$89.99,82.8837%;,48.3079%;,54.2324%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.2,"[['Winery', 'Domaine du Tunnel'], ['Grapes', '100% Shiraz/Syrah'], ['France', 'Rhone Valley', 'Northern Rhône', 'Cornas'], ['Wine style', 'Northern Rhône Cornas'], ['Alcohol content', '14%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'Complex delicate aromas and a fresh, mouthwatering, acidity. A lovely deep colour with a ripe and spicy nose of fragrant black fruits.']]", Domaine du Tunnel,red,82.8837,48.3079,54.2324,"[' 100% Shiraz/Syrah', ' ']", 14%,"["" 'Contains sulfites']"", ' ']"
https://images.vivino.com/thumbs/Gd7ZUhxrQqSzdXc3yk5rKw_pb_x600.png,"Pegau
Cuvée Réservée Châteauneuf-du-Pape Rouge 2021",2021,$89.99,85%;,42.4106%;,44.4954%;,"['https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png']",4.2,"[['Winery', 'Pegau'], ['Grapes', 'Grenache'], ['France', 'Rhone Valley', 'Southern Rhône', 'Châteauneuf-du-Pape'], ['Wine style', 'Southern Rhône Châteauneuf-du-Pape Red'], ['Alcohol content', '14.5%'], ['Allergens', 'Contains sulfites']]", Pegau,red,85.0,42.4106,44.4954,"[' Grenache', ' ']", 14.5%,"["" 'Contains sulfites']]""]"
https://images.vivino.com/thumbs/Tng0f5eNTAKPMlu83geALQ_pb_x600.png,"La Bastide Saint Dominique
Châteauneuf du Pape Rouge 2019",2019,$63.24,85%;,38.7507%;,43.2383%;,"['https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png']",4.2,"[['Winery', 'La Bastide Saint Dominique'], ['Grapes', 'Shiraz/Syrah, Mourvedre, Cinsault, Grenache'], ['France', 'Rhone Valley', 'Southern Rhône', 'Châteauneuf-du-Pape'], ['Wine style', 'Southern Rhône Châteauneuf-du-Pape Red'], ['Alcohol content', '15%'], ['Allergens', 'Contains sulfites'], ['Bottle closure', 'Cork'], ['Wine description', 'Ruby wine with purplish reflections. Very deep nose of crushed raspberries, blackcurrant liqueur and cherries. On aeration, more complexity with notes of garrigue and resin. Attack opulent and very greedy, harmonized by fleshy and elegant tannins.']]", La Bastide Saint Dominique,red,85.0,38.7507,43.2383,"[' Shiraz/Syrah', ' Mourvedre', ' Cinsault', ' Grenache', ' ']", 15%,"["" 'Contains sulfites']"", ' ']"
https://images.vivino.com/thumbs/VsZYYzPwRaa-CId23RbwPQ_pb_x600.png,"Bosquet des Papes
Châteauneuf-du-Pape (Cuvée Tradition) 2020",2020,$99.99,85%;,40.9902%;,45.4807%;,"['https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png']",4.2,"[['Winery', 'Bosquet des Papes'], ['Grapes', 'Grenache'], ['France', 'Rhone Valley', 'Southern Rhône', 'Châteauneuf-du-Pape'], ['Wine style', 'Southern Rhône Châteauneuf-du-Pape Red'], ['Alcohol content', '14.5%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'This wine has a nice purple colour with shiny highlights. On the nose, this Châteauneuf-du-Pape spreads aromas of little red berries. It has a sweeping silky smooth mouth.']]", Bosquet des Papes,red,85.0,40.9902,45.4807,"[' Grenache', ' ']", 14.5%,"["" 'Contains sulfites']"", ' ']"
https://images.vivino.com/thumbs/r8qlELtHQgenxhFyFEFc5A_pb_x600.png,"Olivier & Lafont
Gigondas 2019",2019,$24.99,67.3886%;,43.1706%;,55.8025%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.2,"[['Winery', 'Olivier & Lafont'], ['Grapes', 'Shiraz/Syrah, Grenache, Mourvedre'], ['France', 'Rhone Valley', 'Southern Rhône', 'Gigondas'], ['Wine style', 'Southern Rhône Red'], ['Alcohol content', '15%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'Sandy Marl, Calcareous Clay and Peebles From The Quaternary .']]", Olivier & Lafont,red,67.3886,43.1706,55.8025,"[' Shiraz/Syrah', ' Grenache', ' Mourvedre', ' ']", 15%,"["" 'Contains sulfites']"", ' ']"
https://images.vivino.com/thumbs/n0HwSwkzRJanNfP-RddWOw_pb_x600.png,"Château de Saint Cosme
Gigondas 2021",2021,$49.99,66.5193%;,51.9377%;,54.402%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.2,"[['Winery', 'Château de Saint Cosme'], ['Grapes', 'Grenache'], ['France', 'Rhone Valley', 'Southern Rhône', 'Gigondas'], ['Wine style', 'Southern Rhône Red'], ['Alcohol content', '15%'], ['Allergens', 'Contains sulfites'], ['Bottle closure', 'Cork']]", Château de Saint Cosme,red,66.5193,51.9377,54.402,"[' Grenache', ' ']", 15%,"["" 'Contains sulfites']"", ' ']"
https://images.vivino.com/thumbs/vsNes-dQQHewuc9JzEhYEw_pb_x600.png,"Château de Saint Cosme
Saint Cosme Saint Joseph 2020",2020,$42.99,76.7051%;,50.6861%;,55.5354%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.2,"[['Winery', 'Château de Saint Cosme'], ['Grapes', '100% Shiraz/Syrah'], ['France', 'Rhone Valley', 'Northern Rhône', 'Saint-Joseph'], ['Wine style', 'Northern Rhône Saint-Joseph'], ['Alcohol content', '14.5%'], ['Allergens', 'Contains sulfites'], ['Bottle closure', 'Cork']]", Château de Saint Cosme,red,76.7051,50.6861,55.5354,"[' 100% Shiraz/Syrah', ' ']", 14.5%,"["" 'Contains sulfites']"", ' ']"
https://images.vivino.com/thumbs/d1XTBW51TpCKsTh5qLlDwg_pb_x600.png,"Lavau
Châteauneuf-du-Pape 2019",2019,$49.44,85%;,44.6446%;,46.0302%;,"['https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png']",4.2,"[['Winery', 'Lavau'], ['Grapes', 'Shiraz/Syrah, Grenache, Mourvedre'], ['France', 'Rhone Valley', 'Southern Rhône', 'Châteauneuf-du-Pape'], ['Wine style', 'Southern Rhône Châteauneuf-du-Pape Red'], ['Allergens', 'Contains sulfites'], ['Wine description', 'Open-knit, full-bodied wine that frames mulberry, plum and black cherry fruit with cedar and vanilla shadings. Fruit-driven, yet crisp on the finish.']]", Lavau,red,85.0,44.6446,46.0302,"[' Shiraz/Syrah', ' Grenache', ' Mourvedre', ' ']", Contains sulfites,"["" 'Open-knit"", ' full-bodied wine that frames mulberry', ' plum and black cherry fruit with cedar and vanilla shadings. Fruit-driven', "" yet crisp on the finish.']]""]"
https://images.vivino.com/thumbs/jWjuwJakRRSCZ3D2-Bv96w_pb_x600.png,"André Brunel
Les Cailloux Cuvée Centenaire Châteauneuf-du-Pape 2019",2019,$299,81.3608%;,40.7594%;,44.0232%;,"['https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png']",4.2,"[['Winery', 'André Brunel'], ['Grapes', 'Grenache'], ['France', 'Rhone Valley', 'Southern Rhône', 'Châteauneuf-du-Pape'], ['Wine style', 'Southern Rhône Châteauneuf-du-Pape Red'], ['Alcohol content', '14.5%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'A rich and expressive nose: blackcurrants, blackberries.Powerful and roundness in the mouth. an impressively long finish in the mouth, the tannins are perfectly mellow. There are dominant aromas of undergrowth and leather.']]", André Brunel,red,81.3608,40.7594,44.0232,"[' Grenache', ' ']", 14.5%,"["" 'Contains sulfites']"", ' ']"
https://images.vivino.com/thumbs/MIx2hmkKSlqdh335HJg_aQ_pb_x600.png,"E. Guigal
Château d'Ampuis Côte-Rôtie 2016",2016,$317,73.0045%;,66.6602%;,64.9365%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.2,"[['Winery', 'E. Guigal'], ['Grapes', '100% Shiraz/Syrah'], ['France', 'Rhone Valley', 'Northern Rhône', 'Côte-Rôtie'], ['Wine style', 'Northern Rhône Côte-Rotie'], ['Alcohol content', '13.5%'], ['Allergens', 'Contains sulfites'], ['Bottle closure', 'Cork'], ['Wine description', 'Deep dark colour with mauve tints. On the nose spices, black fruits and delicate oak aromas. A dense, expressive and intense nose with aromas of prunes, blackberry and vanilla. A tannic and racy wine on the palate.']]", E. Guigal,red,73.0045,66.6602,64.9365,"[' 100% Shiraz/Syrah', ' ']", 13.5%,"["" 'Contains sulfites']"", ' ']"
