,wine_image,name,year,price,bodyPercent,Sugar,Acidic,compareFoods,rating,about_wine,Winery,Type,Grape_Type,Alcohol
2092,https://images.vivino.com/thumbs/FSkJnxA2QFGu4VEKFpLeWg_pb_x600.png,"Domaine Jean-Louis Chave
Selection Hermitage Blanche 2013",2013,$494.49,55.3007%;,20.9902%;,27.3519%;,"['https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/17_hardcheese_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.2,"[['Winery', 'Domaine Jean-Louis Chave'], ['Grapes', '100% Marsanne'], ['France', 'Rhone Valley', 'Northern Rhône', 'Hermitage'], ['Wine style', 'Northern Rhône White'], ['Alcohol content', '14%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'Deep yellow in color, the wine is rich, full bodied with minerality, citrus, melon, floral, honey, spice and a touch of banana, the Hermitage Blanc is plush, balanced and mouth filling.']]", Domaine Jean-Louis Chave,white,"[' 100% Marsanne', ' ']", 14%
2093,https://images.vivino.com/thumbs/DYI6AGXITxyTYShJvBeLvA_pb_x600.png,"Louis Latour
Chassagne-Montrachet 1er Cru Morgeot Blanc 2018",2018,$160.99,64.4475%;,10.5023%;,51.0532%;,"['https://images.vivino.com/backgrounds/foods/thumbs/13_shellfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/5_pasta_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/35_softcheese_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.2,"[['Winery', 'Louis Latour'], ['Grapes', '100% Chardonnay'], ['France', 'Bourgogne', 'Côte de Beaune', 'Chassagne-Montrachet', 'Chassagne-Montrachet Premier Cru'], ['Wine style', 'Burgundy Côte de Beaune White'], ['Allergens', 'Contains sulfites'], ['Wine description', 'It has aromas of toasted bread, marzipan and vanilla. The palate is ample and generous with delicious fresh almond notes. The same freshness is found on the finish.']]", Louis Latour,white,"[' 100% Chardonnay', ' ']", Contains sulfites
2094,https://images.vivino.com/thumbs/1wZpgkKfQuWv1jow7Gmtrg_pb_x600.png,"Laurent Ponsot
Cuvée de la Centaurée Meursault Charmes Premier Cru 2020",2020,$507,63.3876%;,9.2728%;,42.3713%;,"['https://images.vivino.com/backgrounds/foods/thumbs/13_shellfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/5_pasta_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/35_softcheese_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.2,"[['Winery', 'Laurent Ponsot'], ['Grapes', 'Chardonnay'], ['France', 'Bourgogne', 'Côte de Beaune', 'Meursault', 'Meursault Premier Cru', ""Meursault 1er Cru 'Charmes'""], ['Wine style', 'Burgundy Côte de Beaune White'], ['Alcohol content', '13.5%'], ['Allergens', 'Contains sulfites']]", Laurent Ponsot,white,"[' Chardonnay', ' ']", 13.5%
2095,https://images.vivino.com/thumbs/tf7VtYo5RyexOWcRoES5SQ_pb_x600.png,"Domaine William Fèvre
Chablis Premier Cru Montee de Tonnerre 2018",2018,$114.99,43.4143%;,4.76702%;,67.8113%;,"['https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/13_shellfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/35_softcheese_932x810.png']",4.2,"[['Winery', 'Domaine William Fèvre'], ['Grapes', '100% Chardonnay'], ['France', 'Bourgogne', 'Chablis', 'Chablis Premier Cru'], ['Wine style', 'Burgundy Chablis'], ['Alcohol content', '13%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'It has great complexity of floral and fruity aromas with powerful mineral notes. Full bodied on the palate when young, the wine becomes more subtle and elegant over time developing ripe fruit notes.']]", Domaine William Fèvre,white,"[' 100% Chardonnay', ' ']", 13%
2096,https://images.vivino.com/thumbs/4BA8l-AmTKOoUoLmouDsrQ_pb_x600.png,"Domaine Barraud
Pouilly-Fuissé Vieilles Vignes 'La Verchère' 2019",2019,$68.99,47.2204%;,12.8108%;,42.1201%;,"['https://images.vivino.com/backgrounds/foods/thumbs/19_vegetarian_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/5_pasta_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.2,"[['Winery', 'Domaine Barraud'], ['Grapes', '100% Chardonnay'], ['France', 'Bourgogne', 'Mâconnais', 'Pouilly-Fuissé'], ['Wine style', 'Burgundy Mâconnais White'], ['Alcohol content', '14%'], ['Allergens', 'Contains sulfites']]", Domaine Barraud,white,"[' 100% Chardonnay', ' ']", 14%
2097,https://images.vivino.com/thumbs/Ec3ItVkVQ1C_eCphjcA_EA_pb_x600.png,"Château de Vaudieu
Châteauneuf-du-Pape Blanc 2020",2020,$51.74,54.2661%;,13.7128%;,47.4727%;,"['https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/17_hardcheese_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.2,"[['Winery', 'Château de Vaudieu'], ['Grapes', '100% Grenache Blanc'], ['France', 'Rhone Valley', 'Southern Rhône', 'Châteauneuf-du-Pape'], ['Wine style', 'Southern Rhône White'], ['Alcohol content', '13%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'It is Pale gold, brilliant. A nose of small white flowers, semi-cooked apricot and citrus. The attack is lively and frank and mouth wraps roundness. The finish is long and confirms the freshness impression felt in attack. Enjoy it from now and 10 years.']]", Château de Vaudieu,white,"[' 100% Grenache Blanc', ' ']", 13%
2098,https://images.vivino.com/thumbs/VPXa7WSDSSyqgP2rLm5whQ_pb_x600.png,"Chandon de Briailles
Corton Grand Cru Blanc 2019",2019,$350,58.4997%;,11.4298%;,47.9561%;,"['https://images.vivino.com/backgrounds/foods/thumbs/13_shellfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/5_pasta_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/35_softcheese_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.2,"[['Winery', 'Chandon de Briailles'], ['Grapes', '100% Chardonnay'], ['France', 'Bourgogne', 'Côte de Beaune', 'Corton Grand Cru'], ['Wine style', 'Burgundy Côte de Beaune White'], ['Allergens', 'Contains sulfites'], ['Wine description', 'An unusual Chardonnay coming mainly from Pinot Noir soils, so quite full, evoking yellow fruits (peach, apricot) and a touch of honey. No new oak, nor lees-stirring, so very elegant and fresh on the finish.']]", Chandon de Briailles,white,"[' 100% Chardonnay', ' ']", Contains sulfites
2099,https://images.vivino.com/thumbs/Ec3ItVkVQ1C_eCphjcA_EA_pb_x600.png,"Château de Vaudieu
Châteauneuf-du-Pape Blanc 2021",2021,$51.74,54.2661%;,13.7128%;,47.4727%;,"['https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/17_hardcheese_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.2,"[['Winery', 'Château de Vaudieu'], ['Grapes', 'Grenache Blanc'], ['France', 'Rhone Valley', 'Southern Rhône', 'Châteauneuf-du-Pape'], ['Wine style', 'Southern Rhône White'], ['Alcohol content', '14%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'It is Pale gold, brilliant. A nose of small white flowers, semi-cooked apricot and citrus. The attack is lively and frank and mouth wraps roundness. The finish is long and confirms the freshness impression felt in attack. Enjoy it from now and 10 years.']]", Château de Vaudieu,white,"[' Grenache Blanc', ' ']", 14%
2100,https://images.vivino.com/thumbs/pKfzDmVcSHCuq9xaz2TddQ_pb_x600.png,"Domaine Leflaive
Leflaive & Associes Bourgogne Blanc 2019",2019,$116.66,60.7792%;,14.6438%;,50.9615%;,"['https://images.vivino.com/backgrounds/foods/thumbs/13_shellfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/5_pasta_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/35_softcheese_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.2,"[['Winery', 'Domaine Leflaive'], ['Grapes', 'Chardonnay'], ['France', 'Bourgogne'], ['Wine style', 'Burgundy White'], ['Allergens', 'Contains sulfites']]", Domaine Leflaive,white,"[' Chardonnay', ' ']", Contains sulfites
2101,https://images.vivino.com/thumbs/pKfzDmVcSHCuq9xaz2TddQ_pb_x600.png,"Domaine Leflaive
Leflaive & Associes Bourgogne Blanc 2022",2022,$158.33,60.7792%;,14.6438%;,50.9615%;,"['https://images.vivino.com/backgrounds/foods/thumbs/13_shellfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/5_pasta_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/35_softcheese_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.2,"[['Winery', 'Domaine Leflaive'], ['Grapes', 'Chardonnay'], ['France', 'Bourgogne'], ['Wine style', 'Burgundy White'], ['Allergens', 'Contains sulfites']]", Domaine Leflaive,white,"[' Chardonnay', ' ']", Contains sulfites
2102,https://images.vivino.com/thumbs/vAkweJUbSRieCKyv9fU5ow_pb_x600.png,"Louis Latour
Montrachet Grand Cru 2009",2009,$649.97,62.8787%;,21.7898%;,47.6576%;,"['https://images.vivino.com/backgrounds/foods/thumbs/13_shellfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/5_pasta_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/35_softcheese_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.2,"[['Winery', 'Louis Latour'], ['Grapes', 'Chardonnay'], ['France', 'Bourgogne', 'Côte de Beaune', 'Puligny-Montrachet', 'Montrachet Grand Cru'], ['Wine style', 'Burgundy Côte de Beaune White'], ['Allergens', 'Contains sulfites']]", Louis Latour,white,"[' Chardonnay', ' ']", Contains sulfites
2103,https://images.vivino.com/thumbs/jSg5kTDxSEKIHNnr7iKYfQ_pb_x600.png,"Domaine Philippe et Vincent Jaboulet
Ermitage Blanc 2012",2012,$105.99,56.4529%;,16.6253%;,26.331%;,"['https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/17_hardcheese_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.2,"[['Winery', 'Domaine Philippe et Vincent Jaboulet'], ['Grapes', 'Roussanne'], ['France', 'Rhone Valley', 'Northern Rhône', 'Hermitage'], ['Wine style', 'Northern Rhône White'], ['Allergens', 'Contains sulfites'], ['Wine description', 'This gives a brilliant golden yellow colour, a hint of flowers, vanilla and grilled almonds. In taste, the Roussanne brings grace, elegance associated with the richness of the mature grape.']]", Domaine Philippe et Vincent Jaboulet,white,"[' Roussanne', ' ']", Contains sulfites
2104,https://images.vivino.com/thumbs/XjQqqbuLSJueNOjZEreZRA_pb_x600.png,"Simonnet-Febvre
Côte de Lechet Chablis Premier Cru 2018",2018,$46.67,45.6376%;,2.23059%;,62.7471%;,"['https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/13_shellfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/35_softcheese_932x810.png']",4.2,"[['Winery', 'Simonnet-Febvre'], ['Grapes', '100% Chardonnay'], ['France', 'Bourgogne', 'Chablis', 'Chablis Premier Cru'], ['Wine style', 'Burgundy Chablis'], ['Allergens', 'Contains sulfites'], ['Wine description', 'The nose offers delicate floral and mineral notes and in the mouth, the wine is lively, very mineral and shows the perfect balance between tension and elegance']]", Simonnet-Febvre,white,"[' 100% Chardonnay', ' ']", Contains sulfites
2105,https://images.vivino.com/thumbs/Ycn9Q2hnT_6tinslBcdslw_pb_x600.png,"Isabelle et Denis Pommier
Chablis 1er Cru 'Fourchaume' 2018",2018,$61.17,38.5%;,6.35233%;,63.8434%;,"['https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/13_shellfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/35_softcheese_932x810.png']",4.2,"[['Winery', 'Isabelle et Denis Pommier'], ['Grapes', '100% Chardonnay'], ['France', 'Bourgogne', 'Chablis', 'Chablis Premier Cru', ""Chablis 1er Cru 'Fourchaume'""], ['Wine style', 'Burgundy Chablis'], ['Allergens', 'Contains sulfites']]", Isabelle et Denis Pommier,white,"[' 100% Chardonnay', ' ']", Contains sulfites
2106,https://images.vivino.com/thumbs/p0VxdLDWRPq3WG1vUqNa9w_pb_x600.png,"Domaine Saumaize-Michelin
Ampelopsis Pouilly-Fuissé 2018",2018,$68,35.736%;,5.45808%;,38.5093%;,"['https://images.vivino.com/backgrounds/foods/thumbs/19_vegetarian_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/5_pasta_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.2,"[['Winery', 'Domaine Saumaize-Michelin'], ['Grapes', '100% Chardonnay'], ['France', 'Bourgogne', 'Mâconnais', 'Pouilly-Fuissé'], ['Wine style', 'Burgundy Mâconnais White'], ['Allergens', 'Contains sulfites']]", Domaine Saumaize-Michelin,white,"[' 100% Chardonnay', ' ']", Contains sulfites
2107,https://images.vivino.com/thumbs/0hwqqffdQze-m7D1xxjUIg_pb_x600.png,"Domaine Faiveley
Chassagne-Montrachet Blanc 2021",2021,$119.99,59.9941%;,9.33993%;,50.0262%;,"['https://images.vivino.com/backgrounds/foods/thumbs/13_shellfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/5_pasta_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/35_softcheese_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.2,"[['Winery', 'Domaine Faiveley'], ['Grapes', 'Chardonnay'], ['France', 'Bourgogne', 'Côte de Beaune', 'Chassagne-Montrachet'], ['Wine style', 'Burgundy Côte de Beaune White'], ['Alcohol content', '13%'], ['Allergens', 'Contains sulfites'], ['Bottle closure', 'Cork'], ['Wine description', 'A brilliant light yellow colour. The nose has great finesse with mineral and light woody notes. This wine is bold, pure, concentrated and balanced on the palate with remarkable length. ', 'An elegant and classy white wine, which distinguishes itself by its long-lasting aromas and flavours.']]", Domaine Faiveley,white,"[' Chardonnay', ' ']", 13%
2108,https://images.vivino.com/thumbs/SHlQzvVDQqia9hObt4CocQ_pb_x600.png,"Pierre Labet - François Labet
Beaune 'Clos du Dessus des Marconnets' Blanc 2015",2015,$99.99,56.1651%;,0%;,54.2837%;,"['https://images.vivino.com/backgrounds/foods/thumbs/13_shellfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/5_pasta_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/35_softcheese_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.2,"[['Winery', 'Pierre Labet - François Labet'], ['Grapes', '100% Chardonnay'], ['France', 'Bourgogne', 'Côte de Beaune', 'Beaune'], ['Wine style', 'Burgundy Côte de Beaune White'], ['Alcohol content', '13%'], ['Allergens', 'Contains sulfites']]", Pierre Labet - François Labet,white,"[' 100% Chardonnay', ' ']", 13%
2109,https://images.vivino.com/thumbs/p3R-kTKYTzaJ2zKD6fc2Uw_pb_x600.png,"Pascal Marchand-Tawse
Meursault 2020",2020,$86.33,65.3265%;,9.25606%;,44.9537%;,"['https://images.vivino.com/backgrounds/foods/thumbs/13_shellfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/5_pasta_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/35_softcheese_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.2,"[['Winery', 'Pascal Marchand-Tawse'], ['Grapes', 'Chardonnay'], ['France', 'Bourgogne', 'Côte de Beaune', 'Meursault'], ['Wine style', 'Burgundy Côte de Beaune White'], ['Allergens', 'Contains sulfites']]", Pascal Marchand-Tawse,white,"[' Chardonnay', ' ']", Contains sulfites
2110,https://images.vivino.com/thumbs/pxnQS7H6TJyj1p-perMR-A_pb_x600.png,"Marc Colin
Chassagne-Montrachet Les Encegnières 2019",2019,$137.17,59.7282%;,5.97305%;,50.2225%;,"['https://images.vivino.com/backgrounds/foods/thumbs/13_shellfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/5_pasta_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/35_softcheese_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.2,"[['Winery', 'Marc Colin'], ['Grapes', 'Chardonnay'], ['France', 'Bourgogne', 'Côte de Beaune', 'Chassagne-Montrachet'], ['Wine style', 'Burgundy Côte de Beaune White'], ['Allergens', 'Contains sulfites'], ['Wine description', 'It ia a subtle taste with reduced by ralèle Chartered reliable aromas of white fruit and very deep yellow flesh. Ensue rich, round and generous medium-bodied flavors that leave a delicious and even juicy mouthfeel, all culminating in a tangy finish while lightness.']]", Marc Colin,white,"[' Chardonnay', ' ']", Contains sulfites
2111,https://images.vivino.com/thumbs/ft4RkxxQSrSk3MmUa1rbJg_pb_x600.png,"Domaine Chanson
Chablis Grand Cru 'Les Clos' 2020",2020,$101.99,47.6014%;,7.71161%;,69.1417%;,"['https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/13_shellfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/35_softcheese_932x810.png']",4.2,"[['Winery', 'Domaine Chanson'], ['Grapes', 'Chardonnay'], ['France', 'Bourgogne', 'Chablis', 'Chablis Grand Cru', ""Chablis Grand Cru 'Les Clos'""], ['Wine style', 'Burgundy Chablis'], ['Allergens', 'Contains sulfites'], ['Wine description', 'Pale gold colour. Intense floral fragrances mixed with aromas of green apple, honey and vanilla enhanced by a very refined minerality.']]", Domaine Chanson,white,"[' Chardonnay', ' ']", Contains sulfites
2112,https://images.vivino.com/thumbs/SFGidaT0SWGoxokKdPVOjQ_150x200.jpg,"Domaine Thiriet
Aligoté du Jardin 2021",2021,$67.17,49.9123%;,0%;,61.1031%;,"['https://images.vivino.com/backgrounds/foods/thumbs/13_shellfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/5_pasta_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/35_softcheese_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.2,"[['Winery', 'Domaine Thiriet'], ['Grapes', 'Aligoté'], ['France', 'Bourgogne'], ['Wine style', 'Burgundy White'], ['Allergens', 'Contains sulfites']]", Domaine Thiriet,white,"[' Aligoté', ' ']", Contains sulfites
2113,https://images.vivino.com/thumbs/4emaI6j9RjqEHEIWjO_hJw_pb_x600.png,"Domaine Adélie
Les Champs Michaux Mercurey 2020",2020,$68.83,46.3091%;,0%;,36.9677%;,"['https://images.vivino.com/backgrounds/foods/thumbs/13_shellfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/5_pasta_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png']",4.2,"[['Winery', 'Domaine Adélie'], ['Grapes', 'Chardonnay'], ['France', 'Bourgogne', 'Côte Chalonnaise', 'Mercurey'], ['Wine style', 'Burgundy Côte Chalonnaise White'], ['Alcohol content', '13%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'The nose is elegant and develops aromas of vanilla and fruit with subtle, well-integrated oak. Mineral and nervous, this wine boasts a very pleasant finish.']]", Domaine Adélie,white,"[' Chardonnay', ' ']", 13%
2114,https://images.vivino.com/thumbs/iT4WCGNJRCuubPncgsWP9w_pb_x600.png,"Château de La Chaize
Pouilly-Fuissé 2018",2018,$40,43.6454%;,7.70663%;,46.5485%;,"['https://images.vivino.com/backgrounds/foods/thumbs/19_vegetarian_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/5_pasta_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.2,"[['Winery', 'Château de La Chaize'], ['Grapes', '100% Chardonnay'], ['France', 'Bourgogne', 'Mâconnais', 'Pouilly-Fuissé'], ['Wine style', 'Burgundy Mâconnais White'], ['Allergens', 'Contains sulfites']]", Château de La Chaize,white,"[' 100% Chardonnay', ' ']", Contains sulfites
2115,https://images.vivino.com/thumbs/2PgVtgQGRGa7iNkkmiu6UA_pb_x600.png,"Château Fuissé
Les Combettes Pouilly-Fuissé 2020",2020,$108.99,40.9559%;,9.46951%;,39.8655%;,"['https://images.vivino.com/backgrounds/foods/thumbs/19_vegetarian_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/5_pasta_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.2,"[['Winery', 'Château Fuissé'], ['Grapes', '100% Chardonnay'], ['France', 'Bourgogne', 'Mâconnais', 'Pouilly-Fuissé'], ['Wine style', 'Burgundy Mâconnais White'], ['Alcohol content', '13.5%'], ['Allergens', 'Contains sulfites'], ['Bottle closure', 'Cork']]", Château Fuissé,white,"[' 100% Chardonnay', ' ']", 13.5%
2116,https://images.vivino.com/thumbs/-F0YBhPUQmC4HdrMRIgpCw_pb_x600.png,"Château Fuissé
Les Brûlés Pouilly-Fuissé 2019",2019,$113.99,49.299%;,5.20806%;,37.5468%;,"['https://images.vivino.com/backgrounds/foods/thumbs/19_vegetarian_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/5_pasta_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.2,"[['Winery', 'Château Fuissé'], ['Grapes', '100% Chardonnay'], ['France', 'Bourgogne', 'Mâconnais', 'Pouilly-Fuissé'], ['Wine style', 'Burgundy Mâconnais White'], ['Alcohol content', '14.5%'], ['Allergens', 'Contains sulfites']]", Château Fuissé,white,"[' 100% Chardonnay', ' ']", 14.5%
2117,https://images.vivino.com/thumbs/Ga-ObIHvQ-W-AAVinViOMA_pb_x600.png,"Château Malartic-Lagravière
Pessac-Léognan Blanc (Grand Cru Classé de Graves) 2015",2015,$105,65.0476%;,14.4342%;,44.946%;,"['https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/19_vegetarian_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/27_appetizers-snacks_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/28_leanfish_932x810.png']",4.2,"[['Winery', 'Château Malartic-Lagravière'], ['Grapes', '100% Sémillon'], ['France', 'Bordeaux', 'Graves', 'Pessac-Léognan'], ['Wine style', 'Bordeaux White'], ['Alcohol content', '12.5%'], ['Allergens', 'Contains sulfites']]", Château Malartic-Lagravière,white,"[' 100% Sémillon', ' ']", 12.5%
2118,https://images.vivino.com/thumbs/zjmfw-r7QSeitbxxv4jYAA_pb_x600.png,"Patrick Javillier
Cuvée Tete de Murger Meursault 2019",2019,$128.99,66.4022%;,10.4328%;,48.7703%;,"['https://images.vivino.com/backgrounds/foods/thumbs/13_shellfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/5_pasta_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/35_softcheese_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.2,"[['Winery', 'Patrick Javillier'], ['Grapes', 'Chardonnay'], ['France', 'Bourgogne', 'Côte de Beaune', 'Meursault'], ['Wine style', 'Burgundy Côte de Beaune White'], ['Alcohol content', '13.5%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'Meursault Casse-Tête contributes minerality and tension on the attack while the Meursault les Murgers de Monthelie provides length and opulence on the palate. The cuvee is structured, well-balanced and long exhibiting the elegance of the two wines. This is a Grand Blanc de Garde.']]", Patrick Javillier,white,"[' Chardonnay', ' ']", 13.5%
2119,https://images.vivino.com/thumbs/3wQt8GhoSxGQ0AbWV37dqQ_pb_x600.png,"Domaine Laroche
Chablis Premier Cru ‘Les Fourchaumes Vieilles Vignes’ 2021",2021,$83.33,41.8106%;,1.12918%;,66.0544%;,"['https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/13_shellfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/35_softcheese_932x810.png']",4.2,"[['Winery', 'Domaine Laroche'], ['Grapes', 'Chardonnay'], ['France', 'Bourgogne', 'Chablis', 'Chablis Premier Cru'], ['Wine style', 'Burgundy Chablis'], ['Alcohol content', '13%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'Yellow gold. Ample ripe fruit with honeyed richness. superb balance and long savory length.']]", Domaine Laroche,white,"[' Chardonnay', ' ']", 13%
